variant_name,window,horizon,capacity_usd,baseline_sample_count,baseline_median,baseline_p10,baseline_p5,baseline_p1,retained_sample_count,retained_median,retained_p10,retained_p5,retained_p1,opportunity_retention_rate,false_filter_rate,missed_profit_rate,loss_avoidance_rate,tail_improvement_p10,tail_improvement_p5,tail_improvement_p1,fee_minus_exit_cost_median,fee_minus_exit_cost_p10,worst_pool_contribution,verdict
exit_depth_soft_20usd,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,135,0.0371199256940747,-0.185815891608071,-2.56245796933325,-2.67294069848965,0.5,0.5,0.4773485423093156,0.5972222222222222,-0.006778895502159987,-2.0066553568695227,-0.03434729139198023,-1.18243900238319,-1.53720298577244,0.9052484201751776,WEAK
fee_velocity_rank_top50,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,143,0.0371199256940747,-0.185815891608071,-2.5234218612628,-2.67294069848965,0.5188679245283019,0.4811320754716981,0.43373742964841583,0.5416666666666667,-0.006778895502159987,-1.9676192487990731,-0.03434729139198023,-1.18243900238319,-1.53720298577244,0.8787846206773949,WEAK
fee_depth_balanced_score,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,143,0.0371081142770855,-0.185880383260807,-2.5234218612628,-2.67294069848965,0.5141509433962265,0.4858490566037736,0.4699171370634985,0.5277777777777778,-0.006843387154895991,-1.9676192487990731,-0.03434729139198023,-1.18243900238319,-1.53720298577244,0.8582728988134904,WEAK
fee_depth_tail_guard,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,249,0.0177619698517266,-0.0603804268558888,-0.185880383260807,-0.586100657922716,0.9150943396226415,0.08490566037735849,0.3438453301722604,0.23611111111111116,0.11865656925002221,0.36992222920291995,2.052492749174954,-1.05411687062486,-1.2141665104137,0.5877336089199628,WEAK
small_cap_10usd_lenient,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,70,0.0372355731801055,0.00617935158546015,-0.18535863752353,-0.186223913101967,0.3018867924528302,0.6981132075471698,0.8701928416479368,0.9166666666666666,0.18521634769137116,0.370443974940197,2.452369493995703,-1.18243900238319,-1.2141665104137,0.9999999999999998,WEAK
hybrid_fee_depth_plus_regime_soft,recent_24h,2h,50,284,0.0162940403662876,-0.179036996105911,-0.555802612463727,-2.63859340709767,108,0.0371478893232976,-0.185240651523905,-0.185910802886304,-0.196017782281953,0.42924528301886794,0.5707547169811321,0.8137624672357588,0.7638888888888888,-0.006203655417994003,0.36989180957742296,2.442575624815717,-1.11440564012862,-1.2141665104137,0.8338676011488876,WEAK
retention_floor_30pct,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,54,0.0173997398486169,-0.0415319265239956,-0.578266279800319,-0.595843090283443,0.1581196581196581,0.8418803418803419,0.7475321326480451,0.7424242424242424,-0.003613360204074899,-0.37382837352786097,2.064247614816507,-0.0411562928989894,-0.0429769105127624,1.0,BAD
retention_floor_50pct,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,131,0.0020485694830011,-0.0374038041132656,-0.573857992812209,-0.605328347735325,0.41452991452991456,0.5854700854700855,0.531980007990943,0.48484848484848486,0.0005147622066551047,-0.36942008653975095,2.0547623573646248,-0.0476456628654131,-0.0569008665739003,0.9831929114735923,WEAK
false_filter_cap_50pct,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,269,0.0127716434776161,-0.0347928205616705,-0.204375791165039,-0.617642211406895,0.9102564102564102,0.08974358974358974,0.40005163641285857,0.1515151515151515,0.003125745758250205,6.211510741899184e-05,2.0424484936930547,-0.0713589387996841,-0.0786571210194101,0.4303954372972757,WEAK
missed_profit_cap_30pct,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,131,0.0020485694830011,-0.0374038041132656,-0.573857992812209,-0.605328347735325,0.41452991452991456,0.5854700854700855,0.531980007990943,0.48484848484848486,0.0005147622066551047,-0.36942008653975095,2.0547623573646248,-0.0476456628654131,-0.0569008665739003,0.9831929114735923,WEAK
fee_cost_nonnegative_median,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,143,0.0188021721387987,-0.0307447296873331,-0.204387186942992,-2.69475762048395,0.5085470085470085,0.49145299145299143,0.4791066739811984,0.6363636363636364,0.007173836632587603,5.071932946601465e-05,-0.03466691538400024,-0.0763694501426094,-0.0937302411194771,0.9264948046891016,WEAK
fee_velocity_rank_top50,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,151,0.0188021721387987,-0.0930104453562591,-0.20441466499635,-2.69475762048395,0.5341880341880342,0.4658119658119658,0.4711166325436245,0.6060606060606061,-0.0550918790363384,2.324127610800475e-05,-0.03466691538400024,-0.0763694501426094,-0.0937302411194771,0.9060274311077008,WEAK
fee_depth_balanced_score,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,151,0.0188021721387987,-0.119410947233742,-0.204437906272458,-2.69475762048395,0.5299145299145299,0.4700854700854701,0.4713198031893579,0.5909090909090908,-0.0814923809138213,0.0,-0.03466691538400024,-0.0763694501426094,-0.0937302411194771,0.8771273905813551,WEAK
fee_depth_tail_guard,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,131,0.0020485694830011,-0.0374038041132656,-0.573857992812209,-0.605328347735325,0.41452991452991456,0.5854700854700855,0.531980007990943,0.48484848484848486,0.0005147622066551047,-0.36942008653975095,2.0547623573646248,-0.0476456628654131,-0.0569008665739003,0.9831929114735923,WEAK
small_cap_10usd_lenient,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_regime_soft,recent_24h,1h,10,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,1,-0.589130658392233,-0.589130658392233,-0.589130658392233,-0.589130658392233,0.0,1.0,1.0,0.9848484848484849,-0.5512120920723123,-0.384692752119775,2.0709600467077167,-0.0490580881894419,-0.0490580881894419,1.0,INSUFFICIENT
retention_floor_30pct,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,61,0.0128178112462546,-0.0462125657804237,-0.573857992812209,-0.595843090283443,0.1581196581196581,0.8418803418803419,0.7475321326480451,0.6363636363636364,-0.008293999460503,-0.36942008653975095,2.064247614816507,-0.102158920817753,-0.114441510419506,1.0,BAD
retention_floor_50pct,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,197,0.0101516958511215,-0.0379185663199207,-0.20441466499635,-0.605328347735325,0.6623931623931624,0.33760683760683763,0.4585006675761229,0.36363636363636365,0.0,2.324127610800475e-05,2.0547623573646248,-0.146397465764788,-0.218920960836274,0.751620490701543,WEAK
false_filter_cap_50pct,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,273,0.0107683305679641,-0.0307447296873331,-0.204375791165039,-0.617642211406895,0.9102564102564102,0.08974358974358974,0.40005163641285857,0.09090909090909094,0.007173836632587603,6.211510741899184e-05,2.0424484936930547,-0.212975566585309,-0.237420213893822,0.42881783077980634,WEAK
missed_profit_cap_30pct,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,197,0.0101516958511215,-0.0379185663199207,-0.20441466499635,-0.605328347735325,0.6623931623931624,0.33760683760683763,0.4585006675761229,0.36363636363636365,0.0,2.324127610800475e-05,2.0547623573646248,-0.146397465764788,-0.218920960836274,0.751620490701543,WEAK
fee_cost_nonnegative_median,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,143,0.0188021721387987,-0.0307447296873331,-0.204387186942992,-2.69475762048395,0.5085470085470085,0.49145299145299143,0.4791066739811984,0.6363636363636364,0.007173836632587603,5.071932946601465e-05,-0.03466691538400024,-0.231138020438355,-0.294844574171381,0.9264948046891016,WEAK
fee_velocity_rank_top50,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,151,0.0188021721387987,-0.0930104453562591,-0.20441466499635,-2.69475762048395,0.5341880341880342,0.4658119658119658,0.4711166325436245,0.6060606060606061,-0.0550918790363384,2.324127610800475e-05,-0.03466691538400024,-0.231138020438355,-0.294844574171381,0.9060274311077008,WEAK
fee_depth_balanced_score,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,151,0.0188021721387987,-0.119410947233742,-0.204437906272458,-2.69475762048395,0.5299145299145299,0.4700854700854701,0.4713198031893579,0.5909090909090908,-0.0814923809138213,0.0,-0.03466691538400024,-0.231138020438355,-0.294844574171381,0.8771273905813551,WEAK
fee_depth_tail_guard,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,197,0.0101516958511215,-0.0379185663199207,-0.20441466499635,-0.605328347735325,0.6623931623931624,0.33760683760683763,0.4585006675761229,0.36363636363636365,0.0,2.324127610800475e-05,2.0547623573646248,-0.146397465764788,-0.218920960836274,0.751620490701543,WEAK
small_cap_10usd_lenient,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,31,0.0188275201351387,-0.0347928205616705,-0.0379176269422779,-0.0415319265239956,0.10683760683760683,0.8931623931623932,0.9560954440608919,0.9090909090909091,0.003125745758250205,0.1665202793301801,2.618558778575954,-0.101047886726967,-0.101921141909367,1.0,WEAK
hybrid_fee_depth_plus_data_freshness,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,30,0.0183179890038022,-0.204191388134081,-0.204375791165039,-0.20441466499635,0.1111111111111111,0.8888888888888888,0.9679777808966327,0.9393939393939394,-0.1662728218141603,6.211510741899184e-05,2.4556760401036,-0.218920960836274,-0.218920960836274,0.9999999999999999,BAD
hybrid_fee_depth_plus_regime_soft,recent_24h,1h,20,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,67,0.0185675373703741,-0.203711528511367,-0.204387186942992,-0.589130658392233,0.24786324786324787,0.7521367521367521,0.9265206595851798,0.8636363636363636,-0.1657929621914463,5.071932946601465e-05,2.0709600467077167,-0.218920960836274,-0.218920960836274,0.7332224931524356,BAD
retention_floor_30pct,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,75,0.0117845651390588,-0.570733202462954,-0.589130658392233,-0.617642211406895,0.19230769230769232,0.8076923076923077,0.5380211482853462,0.5454545454545454,-0.5328146361430333,-0.384692752119775,2.0424484936930547,-0.479707082285787,-0.605545495711555,1.0,BAD
retention_floor_50pct,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,265,0.0142950067692876,-0.0223421176368634,-0.203711528511367,-0.595843090283443,0.905982905982906,0.09401709401709402,0.4002277572890085,0.19696969696969702,0.015576448683057301,0.0007263777610909961,2.064247614816507,-1.06277695474746,-1.21761649743052,0.7393743223848289,WEAK
false_filter_cap_50pct,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.12370699980055,-1.37540540956917,0.6973486450361421,WEAK
missed_profit_cap_30pct,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,265,0.0142950067692876,-0.0223421176368634,-0.203711528511367,-0.595843090283443,0.905982905982906,0.09401709401709402,0.4002277572890085,0.19696969696969702,0.015576448683057301,0.0007263777610909961,2.064247614816507,-1.06277695474746,-1.21761649743052,0.7393743223848289,WEAK
fee_cost_nonnegative_median,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,143,0.0188021721387987,-0.0307447296873331,-0.204387186942992,-2.69475762048395,0.5085470085470085,0.49145299145299143,0.4791066739811984,0.6363636363636364,0.007173836632587603,5.071932946601465e-05,-0.03466691538400024,-1.1924640021487,-1.55100206746388,0.9264948046891016,WEAK
fee_velocity_rank_top50,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,151,0.0188021721387987,-0.0930104453562591,-0.20441466499635,-2.69475762048395,0.5341880341880342,0.4658119658119658,0.4711166325436245,0.6060606060606061,-0.0550918790363384,2.324127610800475e-05,-0.03466691538400024,-1.1924640021487,-1.55100206746388,0.9060274311077008,WEAK
fee_depth_balanced_score,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,151,0.0188021721387987,-0.119410947233742,-0.204437906272458,-2.69475762048395,0.5299145299145299,0.4700854700854701,0.4713198031893579,0.5909090909090908,-0.0814923809138213,0.0,-0.03466691538400024,-1.1924640021487,-1.55100206746388,0.8771273905813551,WEAK
fee_depth_tail_guard,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,265,0.0142950067692876,-0.0223421176368634,-0.203711528511367,-0.595843090283443,0.905982905982906,0.09401709401709402,0.4002277572890085,0.19696969696969702,0.015576448683057301,0.0007263777610909961,2.064247614816507,-1.06277695474746,-1.21761649743052,0.7393743223848289,WEAK
small_cap_10usd_lenient,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,75,0.0188971044642851,-0.00053689106248496,-0.203711528511367,-0.20441466499635,0.28205128205128205,0.717948717948718,0.916373600946334,0.8636363636363636,0.03738167525743574,0.0007263777610909961,2.4556760401036,-1.1924640021487,-1.2245290602413,0.9967164654788419,WEAK
hybrid_fee_depth_plus_regime_soft,recent_24h,1h,50,300,0.0165572549726266,-0.0379185663199207,-0.204437906272458,-2.66009070509995,116,0.0187549548525313,-0.00167711796628218,-0.204191388134081,-0.204437906272458,0.4358974358974359,0.5641025641025641,0.8715475604783665,0.7878787878787878,0.036241448353638524,0.0002465181383770054,2.455652798827492,-1.12370699980055,-1.2245290602413,0.7342301314037252,WEAK
retention_floor_30pct,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,56,0.0114912848821727,-0.0403945433111734,-0.569738308848896,-0.600187066505452,0.1541501976284585,0.8458498023715415,0.7820280243124523,0.6909090909090909,-0.0250976839703915,-0.462439531733389,2.022053045282568,-0.0413933202343035,-0.0432535129106551,1.0,BAD
retention_floor_50pct,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,135,0.0010224536227715,-0.0228636830889665,-0.566154687248801,-0.606381948071805,0.40711462450592883,0.5928853754940712,0.5370291784335189,0.4181818181818182,-0.0075668237481846,-0.458855910133294,2.015858163716215,-0.0480237636931151,-0.0570136444258907,0.9896864001930733,WEAK
false_filter_cap_50pct,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,277,0.00862052834861203,-0.0152968593407819,-0.0486667077849394,-0.625492051911528,0.9011857707509882,0.09881422924901186,0.24561045595914668,0.10909090909090913,0.0,0.0586320693305676,1.996748059876492,-0.0722525411182926,-0.0790283804070551,0.4902912826567609,WEAK
missed_profit_cap_30pct,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,135,0.0010224536227715,-0.0228636830889665,-0.566154687248801,-0.606381948071805,0.40711462450592883,0.5928853754940712,0.5370291784335189,0.4181818181818182,-0.0075668237481846,-0.458855910133294,2.015858163716215,-0.0480237636931151,-0.0570136444258907,0.9896864001930733,WEAK
fee_cost_nonnegative_median,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,147,0.0094325186181391,-0.0104981796621054,-0.212274739263364,-2.70727955440461,0.5059288537549407,0.49407114624505927,0.47051097142680903,0.6545454545454545,0.0047986796786765006,-0.10497596214785698,-0.08503944261659013,-0.0773719501191597,-0.0951101492886219,0.9214172767582857,WEAK
fee_velocity_rank_top50,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,155,0.00941660843526365,-0.00834810175934177,-0.212274739263364,-2.70727955440461,0.5375494071146245,0.4624505928853755,0.4650940702940167,0.6545454545454545,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,-0.0773719501191597,-0.0951101492886219,0.9214172767582857,WEAK
fee_depth_balanced_score,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,155,0.0094325186181391,-0.00834810175934177,-0.212274739263364,-2.70727955440461,0.5375494071146245,0.4624505928853755,0.4638442419958635,0.6545454545454545,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,-0.0773719501191597,-0.0951101492886219,0.9214172767582857,WEAK
fee_depth_tail_guard,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,135,0.0010224536227715,-0.0228636830889665,-0.566154687248801,-0.606381948071805,0.40711462450592883,0.5928853754940712,0.5370291784335189,0.4181818181818182,-0.0075668237481846,-0.458855910133294,2.015858163716215,-0.0480237636931151,-0.0570136444258907,0.9896864001930733,WEAK
small_cap_10usd_lenient,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
small_cap_20usd_lenient,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_data_freshness,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
hybrid_fee_depth_plus_regime_soft,recent_24h,30m,10,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,1,0.0173565365842289,0.0173565365842289,0.0173565365842289,0.0173565365842289,0.003952569169960474,0.9960474308300395,0.9986688749509592,1.0,0.0326533959250108,0.1246553136997359,2.639596648372249,-0.0494668929539721,-0.0494668929539721,,INSUFFICIENT
retention_floor_30pct,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,63,0.0107543146135287,-0.0275212620734971,-0.566154687248801,-0.600187066505452,0.16205533596837945,0.8379446640316206,0.7804909752361008,0.6,-0.012224402732715198,-0.458855910133294,2.022053045282568,-0.102503932235437,-0.115063910076024,1.0000000000000002,BAD
retention_floor_50pct,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,203,0.00789924968356463,-0.018696449205711,-0.212274739263364,-0.600187066505452,0.6600790513833992,0.33992094861660077,0.4910497634595746,0.34545454545454546,-0.0033995898649291003,-0.10497596214785698,2.022053045282568,-0.146595564714036,-0.22078123277066,0.8323200523513395,WEAK
false_filter_cap_50pct,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,281,0.00843830499542158,-0.0150797418331766,-0.0471703998774672,-0.625492051911528,0.9090909090909091,0.09090909090909091,0.24414387855696507,0.07272727272727275,0.00021711750760530085,0.06012837723803981,1.996748059876492,-0.214765420067048,-0.237829991751705,0.4891449405168231,WEAK
missed_profit_cap_30pct,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,203,0.00789924968356463,-0.018696449205711,-0.212274739263364,-0.600187066505452,0.6600790513833992,0.33992094861660077,0.4910497634595746,0.34545454545454546,-0.0033995898649291003,-0.10497596214785698,2.022053045282568,-0.146595564714036,-0.22078123277066,0.8323200523513395,WEAK
fee_cost_nonnegative_median,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_cost_nonnegative_p10,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_10usd,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
exit_depth_soft_20usd,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
fee_velocity_rank_top30,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,147,0.0094325186181391,-0.0104981796621054,-0.212274739263364,-2.70727955440461,0.5059288537549407,0.49407114624505927,0.47051097142680903,0.6545454545454545,0.0047986796786765006,-0.10497596214785698,-0.08503944261659013,-0.233143020391456,-0.29760439050967,0.9214172767582857,WEAK
fee_velocity_rank_top50,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,155,0.00941660843526365,-0.00834810175934177,-0.212274739263364,-2.70727955440461,0.5375494071146245,0.4624505928853755,0.4650940702940167,0.6545454545454545,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,-0.233143020391456,-0.29760439050967,0.9214172767582857,WEAK
fee_depth_balanced_score,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,155,0.0094325186181391,-0.00834810175934177,-0.212274739263364,-2.70727955440461,0.5375494071146245,0.4624505928853755,0.4638442419958635,0.6545454545454545,0.00694875758144013,-0.10497596214785698,-0.08503944261659013,-0.233143020391456,-0.29760439050967,0.9214172767582857,WEAK
fee_depth_tail_guard,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,203,0.00789924968356463,-0.018696449205711,-0.212274739263364,-0.600187066505452,0.6600790513833992,0.33992094861660077,0.4910497634595746,0.34545454545454546,-0.0033995898649291003,-0.10497596214785698,2.022053045282568,-0.146595564714036,-0.22078123277066,0.8323200523513395,WEAK
small_cap_10usd_lenient,recent_24h,30m,20,308,0.00902275861796034,-0.0152968593407819,-0.107298777115507,-2.62224011178802,0,,,,,0.0,1.0,1.0,1.0,,,,,,,INSUFFICIENT
